,slug,asset,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
1082,bitcoin,BTC,Bitcoin,18-11-2013,1,372.435,527.835,371.205,527.67,0,5961500000.0,0.9989,208.84
1083,bitcoin,BTC,Bitcoin,19-11-2013,1,534.5699999999999,604.5825,342.2925,438.4575,0,8559550000.0,0.3666,349.72
1084,bitcoin,BTC,Bitcoin,20-11-2013,1,433.485,449.73749999999995,336.3375,443.12250000000006,0,6943300000.0,0.9417,151.2
1085,bitcoin,BTC,Bitcoin,21-11-2013,1,445.74,550.05,432.9675,541.8225,0,7142030000.0,0.9297,156.11
1086,bitcoin,BTC,Bitcoin,22-11-2013,1,543.0525,585.6375,501.09749999999997,578.58,0,8703970000.0,0.9165,112.72
1087,bitcoin,BTC,Bitcoin,23-11-2013,1,578.7750000000001,633.7275,578.7750000000001,598.365,0,9279850000.0,0.3565,73.27
1088,bitcoin,BTC,Bitcoin,24-11-2013,1,596.7225,605.52,542.1525,580.6875,0,9570990000.0,0.6081,84.49
1089,bitcoin,BTC,Bitcoin,25-11-2013,1,579.765,608.01,565.8225,599.3325,0,9302270000.0,0.7943,56.25
1090,bitcoin,BTC,Bitcoin,26-11-2013,1,604.2975,696.405,600.5999999999999,696.075,0,9699360000.0,0.9966,127.74
1091,bitcoin,BTC,Bitcoin,27-11-2013,1,692.8875,751.47,668.76,751.47,0,11124900000.0,1.0,110.28
1092,bitcoin,BTC,Bitcoin,28-11-2013,1,752.535,808.17,721.6274999999999,773.9625000000001,0,12100000000.0,0.6047,115.39
1093,bitcoin,BTC,Bitcoin,29-11-2013,1,781.5074999999999,860.2275,750.48,848.9775,0,12557100000.0,0.8975,146.33
1094,bitcoin,BTC,Bitcoin,30-11-2013,1,847.0274999999999,867.105,829.9575,847.0725,0,13614700000.0,0.4607,49.53
1095,bitcoin,BTC,Bitcoin,01-12-2013,1,846.69,849.81,601.365,716.8875,0,13614300000.0,0.465,331.26
1310,ripple,XRP,Ripple,04-08-2013,3,0.0044055,0.0044452499999999995,0.0044055,0.0044115000000000005,0,45921000.0,0.1509,0.0
1311,ripple,XRP,Ripple,05-08-2013,3,0.0044062500000000004,0.004485,0.00420975,0.00420975,0,45928400.0,0.0,0.0
1312,ripple,XRP,Ripple,06-08-2013,3,0.00422775,0.00424575,0.00347175,0.00351,0,44067600.0,0.0494,0.0
1313,ripple,XRP,Ripple,07-08-2013,3,0.0035017500000000005,0.0035115000000000003,0.00324975,0.0033127499999999997,0,36503500.0,0.2407,0.0
1314,ripple,XRP,Ripple,08-08-2013,3,0.00329775,0.0033179999999999998,0.00313125,0.0031904999999999998,0,34372500.0,0.3173,0.0
1315,ripple,XRP,Ripple,09-08-2013,3,0.0031927500000000003,0.0032752500000000004,0.00318975,0.0032182499999999998,0,33282700.0,0.3333,0.0
1316,ripple,XRP,Ripple,10-08-2013,3,0.0032182499999999998,0.0032745,0.00320925,0.0032355,0,33547500.0,0.4023,0.0
1317,ripple,XRP,Ripple,11-08-2013,3,0.0032355,0.0033157499999999997,0.003225,0.00331125,0,33725000.0,0.9504,0.0
1318,ripple,XRP,Ripple,12-08-2013,3,0.0033105,0.00339,0.00326925,0.00333675,0,34511100.0,0.559,0.0
1319,ripple,XRP,Ripple,13-08-2013,3,0.00334725,0.00334725,0.00312825,0.00318375,0,34893700.0,0.2534,0.0
1320,ripple,XRP,Ripple,14-08-2013,3,0.00320025,0.00320025,0.00283875,0.002841,0,33359300.0,0.0062,0.0
1321,ripple,XRP,Ripple,15-08-2013,3,0.002841,0.002853,0.0023002499999999998,0.002319,0,29615000.0,0.0339,0.0
1322,ripple,XRP,Ripple,16-08-2013,3,0.0023115,0.0023715,0.00215625,0.0023505,0,24092600.0,0.9024,0.0
1323,ripple,XRP,Ripple,17-08-2013,3,0.0023535,0.004262999999999999,0.0023535,0.00425325,0,24533400.0,0.9949,0.0
1324,ripple,XRP,Ripple,18-08-2013,3,0.00426525,0.00469725,0.00418875,0.0042127499999999995,0,44458200.0,0.0472,0.0
1325,ripple,XRP,Ripple,19-08-2013,3,0.0041902499999999995,0.0043792499999999995,0.003917250000000001,0.003945,0,43678200.0,0.0601,0.0
1326,ripple,XRP,Ripple,20-08-2013,3,0.004032,0.0046185,0.00398175,0.0045735,0,42031100.0,0.9293,0.0
1327,ripple,XRP,Ripple,21-08-2013,3,0.0045735,0.0047617499999999995,0.0044625,0.00459825,0,47675800.0,0.4536,0.0
1328,ripple,XRP,Ripple,22-08-2013,3,0.00459825,0.0046035,0.00385725,0.00385725,0,47928700.0,0.0,0.0
1329,ripple,XRP,Ripple,23-08-2013,3,0.0038842499999999997,0.0039239999999999995,0.00368925,0.00385425,0,40487300.0,0.7029,0.0
1330,ripple,XRP,Ripple,24-08-2013,3,0.00385425,0.00420225,0.0038445000000000003,0.0041595,0,40176000.0,0.8805,0.0
1331,ripple,XRP,Ripple,25-08-2013,3,0.0041445,0.004611,0.00413925,0.0045780000000000005,0,43198100.0,0.93,0.0
1332,ripple,XRP,Ripple,26-08-2013,3,0.0045780000000000005,0.00488025,0.00454875,0.00481275,0,47719500.0,0.7964,0.0
1333,ripple,XRP,Ripple,27-08-2013,3,0.004850999999999999,0.005202,0.00477975,0.004839,0,50569200.0,0.1403,0.0
1334,ripple,XRP,Ripple,28-08-2013,3,0.0048382500000000005,0.00484725,0.0045495,0.004684499999999999,0,50433400.0,0.4534,0.0
1335,ripple,XRP,Ripple,29-08-2013,3,0.004684499999999999,0.004684499999999999,0.004317,0.00432225,0,48829100.0,0.0143,0.0
1336,ripple,XRP,Ripple,30-08-2013,3,0.00432,0.004698,0.0042075,0.0044475,0,45034300.0,0.4893,0.0
1337,ripple,XRP,Ripple,31-08-2013,3,0.0044347499999999995,0.00456075,0.004182,0.004224,0,46223800.0,0.1109,0.0
1338,ripple,XRP,Ripple,01-09-2013,3,0.0042172500000000005,0.004404,0.0041805,0.0043402499999999995,0,43960300.0,0.7148,0.0
1339,ripple,XRP,Ripple,02-09-2013,3,0.004349250000000001,0.00458625,0.00413025,0.004146,0,45334600.0,0.0345,0.0
1340,ripple,XRP,Ripple,03-09-2013,3,0.0041385,0.00426975,0.00405375,0.004252499999999999,0,43139800.0,0.9201,0.0
1341,ripple,XRP,Ripple,04-09-2013,3,0.0042450000000000005,0.004707,0.00413025,0.004271250000000001,0,44248300.0,0.2445,0.0
1342,ripple,XRP,Ripple,05-09-2013,3,0.004272,0.00449325,0.0041055,0.00428625,0,44529800.0,0.4662,0.0
1343,ripple,XRP,Ripple,06-09-2013,3,0.00428775,0.00461325,0.00422025,0.0043995,0,44698500.0,0.4561,0.0
1344,ripple,XRP,Ripple,07-09-2013,3,0.0043897499999999996,0.0047025,0.004374,0.00462975,0,45756200.0,0.7785,0.0
1345,ripple,XRP,Ripple,08-09-2013,3,0.004629,0.0047279999999999996,0.0045899999999999995,0.00463725,0,48251900.0,0.3424,0.0
1346,ripple,XRP,Ripple,09-09-2013,3,0.00464475,0.004914,0.00455925,0.0047025,0,48417800.0,0.4038,0.0
1347,ripple,XRP,Ripple,10-09-2013,3,0.0047085,0.004749,0.00435525,0.004356,0,49079900.0,0.0019,0.0
1348,ripple,XRP,Ripple,11-09-2013,3,0.00435525,0.00479475,0.0042734999999999995,0.00470475,0,45397700.0,0.8273,0.0
1349,ripple,XRP,Ripple,12-09-2013,3,0.00471525,0.0048315,0.0045060000000000005,0.0047617499999999995,0,49152200.0,0.7857,0.0
1350,ripple,XRP,Ripple,13-09-2013,3,0.0047505,0.00504,0.004737,0.00488475,0,49521000.0,0.4876,0.0
1351,ripple,XRP,Ripple,14-09-2013,3,0.00488625,0.0049125,0.004716,0.0047550000000000005,0,50930100.0,0.1985,0.0
1352,ripple,XRP,Ripple,15-09-2013,3,0.0047617499999999995,0.004887,0.0047617499999999995,0.004854000000000001,0,49633200.0,0.7365,0.0
1353,ripple,XRP,Ripple,16-09-2013,3,0.004872,0.0053100000000000005,0.0046830000000000005,0.005292,0,50785700.0,0.9713,0.0
1354,ripple,XRP,Ripple,17-09-2013,3,0.0053145,0.0072435,0.0052935,0.00720975,0,55397400.0,0.9827,0.0
1355,ripple,XRP,Ripple,18-09-2013,3,0.00721275,0.00815325,0.0071962499999999995,0.0080865,0,75181400.0,0.9303,0.0
1356,ripple,XRP,Ripple,19-09-2013,3,0.008080500000000001,0.00836325,0.008080500000000001,0.0082185,0,84227600.0,0.4881,0.0
1357,ripple,XRP,Ripple,20-09-2013,3,0.0082215,0.008356500000000001,0.007562999999999999,0.00758475,0,85699700.0,0.0274,0.0
1358,ripple,XRP,Ripple,21-09-2013,3,0.0075795,0.00759225,0.007232250000000001,0.007275,0,79006800.0,0.1187,0.0
1359,ripple,XRP,Ripple,22-09-2013,3,0.0073005,0.007914000000000001,0.00726675,0.007804500000000001,0,76097500.0,0.8308,0.0
1360,ripple,XRP,Ripple,23-09-2013,3,0.007796249999999999,0.0080235,0.00749625,0.007506,0,81265400.0,0.0185,0.0
1361,ripple,XRP,Ripple,24-09-2013,3,0.0075120000000000004,0.00785025,0.00750675,0.007836000000000001,0,78301600.0,0.9585,0.0
1362,ripple,XRP,Ripple,25-09-2013,3,0.00784425,0.008046,0.00782475,0.00782475,0,81768100.0,0.0,0.0
1363,ripple,XRP,Ripple,26-09-2013,3,0.007824000000000001,0.0090705,0.007824000000000001,0.00878475,0,81557000.0,0.7708,0.0
1364,ripple,XRP,Ripple,27-09-2013,3,0.00882375,0.01100625,0.00882375,0.0109245,0,91973600.0,0.9625,0.0
1365,ripple,XRP,Ripple,28-09-2013,3,0.0112245,0.0112245,0.01033575,0.01037625,0,117006000.0,0.0456,0.0
1366,ripple,XRP,Ripple,29-09-2013,3,0.01038525,0.010690499999999999,0.009642,0.009651,0,108254000.0,0.0086,0.0
1367,ripple,XRP,Ripple,30-09-2013,3,0.0096375,0.0096375,0.007907250000000001,0.008199000000000001,0,100460000.0,0.1686,0.0
1368,ripple,XRP,Ripple,01-10-2013,3,0.008179500000000001,0.00933525,0.00788775,0.007896750000000001,0,85261900.0,0.0062,0.0
1369,ripple,XRP,Ripple,02-10-2013,3,0.0078885,0.0078885,0.0053595,0.005896499999999999,0,82231700.0,0.2123,0.0
1370,ripple,XRP,Ripple,03-10-2013,3,0.00583425,0.006834,0.005780250000000001,0.006834,0,60813300.0,1.0,0.0
1371,ripple,XRP,Ripple,04-10-2013,3,0.0066914999999999995,0.007509749999999999,0.0066914999999999995,0.00740475,0,69748000.0,0.8717,0.0
1372,ripple,XRP,Ripple,05-10-2013,3,0.007257,0.0073124999999999996,0.00684,0.007116,0,75642700.0,0.5841,0.0
1373,ripple,XRP,Ripple,06-10-2013,3,0.0071055,0.007949250000000001,0.0071055,0.007364249999999999,0,74066400.0,0.3067,0.0
1374,ripple,XRP,Ripple,07-10-2013,3,0.00725175,0.00725175,0.00689775,0.00693,0,75587700.0,0.0911,0.0
1375,ripple,XRP,Ripple,08-10-2013,3,0.00691875,0.0073117500000000005,0.0068355,0.007088249999999999,0,72120200.0,0.5307,0.0
1376,ripple,XRP,Ripple,09-10-2013,3,0.00707925,0.007310250000000001,0.00704325,0.00724725,0,73796500.0,0.764,0.0
1377,ripple,XRP,Ripple,10-10-2013,3,0.0072465,0.007586250000000001,0.007216500000000001,0.0073957499999999995,0,75533700.0,0.4848,0.0
1378,ripple,XRP,Ripple,11-10-2013,3,0.007413,0.007419750000000001,0.006687749999999999,0.006727500000000001,0,77269300.0,0.0543,0.0
1379,ripple,XRP,Ripple,12-10-2013,3,0.006684,0.007056,0.00636375,0.007036499999999999,0,69671600.0,0.9718,0.0
1380,ripple,XRP,Ripple,13-10-2013,3,0.007036499999999999,0.0070574999999999995,0.006138,0.0063089999999999995,0,73347800.0,0.186,0.0
1381,ripple,XRP,Ripple,14-10-2013,3,0.00636375,0.00657,0.006300750000000001,0.00636675,0,66332400.0,0.2451,0.0
1382,ripple,XRP,Ripple,15-10-2013,3,0.006378,0.006378,0.00595125,0.00603825,0,66484600.0,0.2039,0.0
1383,ripple,XRP,Ripple,16-10-2013,3,0.006051000000000001,0.0060982499999999995,0.00538275,0.00547875,0,63074800.0,0.1342,0.0
1384,ripple,XRP,Ripple,17-10-2013,3,0.0054735,0.006311250000000001,0.00546525,0.00625725,0,57051600.0,0.9362,0.0
1385,ripple,XRP,Ripple,18-10-2013,3,0.0062625,0.006324,0.0057345,0.0059565,0,65277700.0,0.3766,0.0
1386,ripple,XRP,Ripple,19-10-2013,3,0.005954999999999999,0.006018,0.00508425,0.005438999999999999,0,62073400.0,0.3799,0.0
1387,ripple,XRP,Ripple,20-10-2013,3,0.005415,0.0056775,0.004937250000000001,0.005025,0,56444800.0,0.1185,0.0
1388,ripple,XRP,Ripple,21-10-2013,3,0.00503025,0.005199,0.0049605,0.0049755,0,52433500.0,0.0629,0.0
1389,ripple,XRP,Ripple,22-10-2013,3,0.0049875,0.0052155,0.00489525,0.00513375,0,51991300.0,0.7447,0.0
1390,ripple,XRP,Ripple,23-10-2013,3,0.00512175,0.00590475,0.005097,0.00590475,0,53384500.0,1.0,0.0
1391,ripple,XRP,Ripple,24-10-2013,3,0.0059295,0.006609749999999999,0.00487575,0.006447,0,61808600.0,0.9061,0.0
1392,ripple,XRP,Ripple,25-10-2013,3,0.006427499999999999,0.0065595,0.0048795,0.005145,0,66998000.0,0.158,0.0
1393,ripple,XRP,Ripple,26-10-2013,3,0.0051660000000000005,0.0051660000000000005,0.0044925,0.004548,0,53850600.0,0.0824,0.0
1394,ripple,XRP,Ripple,27-10-2013,3,0.00453,0.0051315,0.00453,0.0051315,0,47218300.0,1.0,0.0
1395,ripple,XRP,Ripple,28-10-2013,3,0.0051255,0.0051255,0.0044565,0.0044565,0,53430600.0,0.0,0.0
1396,ripple,XRP,Ripple,29-10-2013,3,0.0044565,0.0045000000000000005,0.00435825,0.0044985,0,46453800.0,0.9894,0.0
1397,ripple,XRP,Ripple,30-10-2013,3,0.004510500000000001,0.00465675,0.00434775,0.0043905,0,47018500.0,0.1383,0.0
1398,ripple,XRP,Ripple,31-10-2013,3,0.0043897499999999996,0.00456975,0.00436725,0.00455475,0,45756500.0,0.9259,0.0
1399,ripple,XRP,Ripple,01-11-2013,3,0.0045562499999999995,0.0047669999999999995,0.0045179999999999994,0.00476475,0,47494500.0,0.991,0.0
1400,ripple,XRP,Ripple,02-11-2013,3,0.0047595,0.00513675,0.00466425,0.0051105,0,49616200.0,0.9444,0.0
1401,ripple,XRP,Ripple,03-11-2013,3,0.0051052499999999995,0.00553725,0.00507225,0.00537,0,53215000.0,0.6403,0.0
1402,ripple,XRP,Ripple,04-11-2013,3,0.0053602499999999996,0.0055875000000000005,0.005181,0.00525825,0,55876500.0,0.19,0.0
1403,ripple,XRP,Ripple,05-11-2013,3,0.0052605,0.00547875,0.004854000000000001,0.0053625,0,54838300.0,0.8139,0.0
1404,ripple,XRP,Ripple,06-11-2013,3,0.00535275,0.005874000000000001,0.00535275,0.005832,0,55794300.0,0.9194,0.0
1405,ripple,XRP,Ripple,07-11-2013,3,0.00581325,0.006784500000000001,0.00581175,0.00670425,0,60599400.0,0.9175,0.0
1406,ripple,XRP,Ripple,08-11-2013,3,0.00673725,0.008082,0.0067237500000000006,0.0080415,0,70229100.0,0.9702,0.0
1407,ripple,XRP,Ripple,09-11-2013,3,0.008009249999999999,0.00834675,0.0063022500000000006,0.006489749999999999,0,83484100.0,0.0917,0.0
1408,ripple,XRP,Ripple,10-11-2013,3,0.006644250000000001,0.00668025,0.005289,0.006456750000000001,0,69261400.0,0.8394,0.0
1409,ripple,XRP,Ripple,11-11-2013,3,0.006446250000000001,0.0069765,0.0061785,0.006510749999999999,0,67191600.0,0.4164,0.0
1410,ripple,XRP,Ripple,12-11-2013,3,0.00652275,0.007176,0.00650625,0.00716775,0,67988900.0,0.9877,0.0
1411,ripple,XRP,Ripple,13-11-2013,3,0.0071835,0.0087495,0.007173,0.0081345,0,74879700.0,0.6099,0.0
1412,ripple,XRP,Ripple,14-11-2013,3,0.008115,0.00839325,0.006978750000000001,0.0072345,0,84591900.0,0.1808,0.0
1413,ripple,XRP,Ripple,15-11-2013,3,0.007221,0.007586250000000001,0.00691575,0.007263749999999999,0,75271300.0,0.519,0.0
1414,ripple,XRP,Ripple,16-11-2013,3,0.00725175,0.00782175,0.0072225,0.007605,0,75592700.0,0.6383,0.0
1415,ripple,XRP,Ripple,17-11-2013,3,0.0076177499999999995,0.008002500000000001,0.0074849999999999995,0.0076567499999999995,0,79404000.0,0.3319,0.0
1416,ripple,XRP,Ripple,18-11-2013,3,0.00772575,0.00878925,0.006776249999999999,0.008188500000000001,0,80536000.0,0.7016,0.0
1417,ripple,XRP,Ripple,19-11-2013,3,0.0079515,0.008910749999999999,0.00417075,0.00541875,0,82888400.0,0.2633,0.01
1418,ripple,XRP,Ripple,20-11-2013,3,0.005350499999999999,0.00566025,0.0042645,0.005600249999999999,0,55771700.0,0.957,0.0
1419,ripple,XRP,Ripple,21-11-2013,3,0.00563325,0.007560000000000001,0.005472,0.0074512499999999995,0,58718600.0,0.9479,0.0
1420,ripple,XRP,Ripple,22-11-2013,3,0.0074684999999999994,0.0074849999999999995,0.006447,0.00728775,0,77849100.0,0.81,0.0
1421,ripple,XRP,Ripple,23-11-2013,3,0.007166249999999999,0.00791025,0.007166249999999999,0.007348499999999999,0,74696500.0,0.245,0.0
1422,ripple,XRP,Ripple,24-11-2013,3,0.00732975,0.008858999999999999,0.006797999999999999,0.008751,0,76403900.0,0.9476,0.0
1423,ripple,XRP,Ripple,25-11-2013,3,0.0088065,0.013832999999999998,0.0088065,0.013655999999999998,0,91799200.0,0.9648,0.01
1424,ripple,XRP,Ripple,26-11-2013,3,0.0141435,0.022796249999999997,0.014069250000000002,0.02243475,0,147429000.0,0.9586,0.01
1425,ripple,XRP,Ripple,27-11-2013,3,0.02249325,0.02249325,0.0167625,0.018071999999999998,0,234464000.0,0.2285,0.01
1426,ripple,XRP,Ripple,28-11-2013,3,0.02090925,0.02258325,0.0208785,0.021735749999999998,0,217958000.0,0.5029,0.0
1427,ripple,XRP,Ripple,29-11-2013,3,0.021948,0.023670749999999997,0.0212745,0.0232395,0,228781000.0,0.82,0.0
1428,ripple,XRP,Ripple,30-11-2013,3,0.023175,0.028789500000000003,0.0227535,0.028789500000000003,0,241572000.0,1.0,0.01
1429,ripple,XRP,Ripple,01-12-2013,3,0.02937,0.04127175,0.02937,0.03862275,0,306152000.0,0.7774,0.02
1430,ripple,XRP,Ripple,02-12-2013,3,0.039288000000000003,0.045951000000000006,0.03910425,0.041439000000000004,0,409530000.0,0.341,0.01
1431,ripple,XRP,Ripple,03-12-2013,3,0.04156125,0.04156125,0.036057,0.036504,0,433226000.0,0.0812,0.01
1432,ripple,XRP,Ripple,04-12-2013,3,0.036413249999999994,0.0441345,0.036198,0.044019,0,379569000.0,0.9854,0.01
1433,ripple,XRP,Ripple,05-12-2013,3,0.044079,0.04608375,0.0366915,0.04136475,0,459470000.0,0.4976,0.01
1434,ripple,XRP,Ripple,06-12-2013,3,0.04125675,0.04125675,0.03165825,0.03165825,0,430054000.0,0.0,0.01
1435,ripple,XRP,Ripple,07-12-2013,3,0.031656000000000004,0.0326925,0.023439750000000002,0.0247995,0,329974000.0,0.147,0.01
1436,ripple,XRP,Ripple,08-12-2013,3,0.024567,0.02765175,0.023695499999999998,0.027342,0,256084000.0,0.9217,0.01
1437,ripple,XRP,Ripple,09-12-2013,3,0.027270749999999996,0.03111825,0.026776499999999998,0.0291975,0,284264000.0,0.5576,0.01
1438,ripple,XRP,Ripple,10-12-2013,3,0.0291675,0.0331305,0.0291675,0.032838,0,304037000.0,0.9262,0.01
1439,ripple,XRP,Ripple,11-12-2013,3,0.032863500000000004,0.0332565,0.027241500000000002,0.02845275,0,342565000.0,0.2014,0.01
1440,ripple,XRP,Ripple,12-12-2013,3,0.028591500000000002,0.029123999999999997,0.025680750000000002,0.0259875,0,298030000.0,0.0891,0.0
1441,ripple,XRP,Ripple,13-12-2013,3,0.02598675,0.02767275,0.0254415,0.02635875,0,270879000.0,0.4111,0.0
1442,ripple,XRP,Ripple,14-12-2013,3,0.02657325,0.02657325,0.023955000000000004,0.023955000000000004,0,276998000.0,0.0,0.0
1443,ripple,XRP,Ripple,15-12-2013,3,0.02402925,0.02402925,0.0213105,0.02185275,0,250477000.0,0.1994,0.0
1444,ripple,XRP,Ripple,16-12-2013,3,0.021908999999999998,0.021957,0.0156465,0.01617375,0,228375000.0,0.0836,0.01
1445,ripple,XRP,Ripple,17-12-2013,3,0.01604925,0.016209,0.01353225,0.01373475,0,167292000.0,0.0757,0.0
1446,ripple,XRP,Ripple,18-12-2013,3,0.01347825,0.01392825,0.009243749999999998,0.011889,0,140495000.0,0.5647,0.01
1447,ripple,XRP,Ripple,19-12-2013,3,0.011837249999999999,0.0161595,0.01148475,0.01580475,0,123390000.0,0.9241,0.01
1448,ripple,XRP,Ripple,20-12-2013,3,0.015855750000000002,0.017459250000000003,0.014889000000000001,0.01563825,0,165276000.0,0.2915,0.0
1449,ripple,XRP,Ripple,21-12-2013,3,0.01573425,0.016929,0.01522875,0.016263,0,164010000.0,0.6083,0.0
1450,ripple,XRP,Ripple,22-12-2013,3,0.016178249999999998,0.01787925,0.015719249999999997,0.016287,0,168637000.0,0.2628,0.0
1451,ripple,XRP,Ripple,23-12-2013,3,0.016178249999999998,0.01797375,0.01611375,0.0177765,0,168640000.0,0.894,0.0
1452,ripple,XRP,Ripple,24-12-2013,3,0.0177735,0.018092999999999998,0.01672875,0.016931250000000002,0,185269000.0,0.1484,0.0
1453,ripple,XRP,Ripple,25-12-2013,3,0.01695,0.01695,0.0160755,0.016531499999999998,0,176680000.0,0.5214,0.0
1454,ripple,XRP,Ripple,26-12-2013,3,0.016572749999999997,0.01866825,0.016572749999999997,0.01828875,0,172756000.0,0.8189,0.0
1455,ripple,XRP,Ripple,27-12-2013,3,0.01832025,0.02034225,0.01764525,0.020307,148422,190964000.0,0.9869,0.0
1456,ripple,XRP,Ripple,28-12-2013,3,0.0206655,0.0210795,0.01997175,0.020477250000000002,143404,215413000.0,0.4563,0.0
1457,ripple,XRP,Ripple,29-12-2013,3,0.020483249999999998,0.02065125,0.019970250000000002,0.0204135,56772,213518000.0,0.6509,0.0
1458,ripple,XRP,Ripple,30-12-2013,3,0.02029125,0.0208125,0.02023875,0.020595,72634,211515000.0,0.6209,0.0
1459,ripple,XRP,Ripple,31-12-2013,3,0.02075625,0.0208035,0.0202665,0.020497500000000002,63621,216359000.0,0.4302,0.0
1460,ripple,XRP,Ripple,01-01-2014,3,0.02052375,0.0208575,0.020111249999999997,0.020208,58533,213937000.0,0.1296,0.0
1461,ripple,XRP,Ripple,02-01-2014,3,0.0202605,0.022072500000000002,0.01982925,0.0215445,128914,211195000.0,0.7646,0.0
1462,ripple,XRP,Ripple,03-01-2014,3,0.02159175,0.021763499999999998,0.02049,0.02072025,89780,225065000.0,0.1808,0.0
1463,ripple,XRP,Ripple,04-01-2014,3,0.02083575,0.02127825,0.0200955,0.02109675,60973,217189000.0,0.8465,0.0
1464,ripple,XRP,Ripple,05-01-2014,3,0.021073500000000002,0.02225025,0.0186675,0.01892175,200438,219665000.0,0.071,0.0
1465,ripple,XRP,Ripple,06-01-2014,3,0.0189735,0.02053875,0.018207,0.019275,184478,197774000.0,0.458,0.0
1466,ripple,XRP,Ripple,07-01-2014,3,0.01934925,0.019806749999999998,0.017239499999999998,0.017239499999999998,73761,201691000.0,0.0,0.0
1467,ripple,XRP,Ripple,08-01-2014,3,0.017118750000000002,0.01854225,0.01669275,0.01742025,82941,178440000.0,0.3933,0.0
1468,ripple,XRP,Ripple,09-01-2014,3,0.017247,0.017532,0.01589625,0.016776,100357,179784000.0,0.5378,0.0
1469,ripple,XRP,Ripple,10-01-2014,3,0.016775250000000002,0.017177249999999998,0.016308,0.01712775,64111,174864000.0,0.9431,0.0
1470,ripple,XRP,Ripple,11-01-2014,3,0.01704075,0.01817475,0.016931250000000002,0.01801425,70390,177631000.0,0.8709,0.0
1471,ripple,XRP,Ripple,12-01-2014,3,0.0181215,0.018297,0.016533,0.016533,42581,188894000.0,0.0,0.0
1472,ripple,XRP,Ripple,13-01-2014,3,0.01647075,0.016494,0.01549275,0.016248,15328,171688000.0,0.7543,0.0
1473,ripple,XRP,Ripple,14-01-2014,3,0.016293000000000002,0.0165,0.015774,0.0158895,41916,169835000.0,0.1591,0.0
1474,ripple,XRP,Ripple,15-01-2014,3,0.015886499999999998,0.0167955,0.015841499999999998,0.01666575,25189,165599000.0,0.864,0.0
1475,ripple,XRP,Ripple,16-01-2014,3,0.01665375,0.016757249999999998,0.015768,0.015768,58851,173599000.0,0.0,0.0
1476,ripple,XRP,Ripple,17-01-2014,3,0.0157425,0.015861,0.0150735,0.0153975,72572,164096000.0,0.4114,0.0
1477,ripple,XRP,Ripple,18-01-2014,3,0.01541925,0.0160305,0.01541925,0.0159585,21242,160724000.0,0.8822,0.0
1478,ripple,XRP,Ripple,19-01-2014,3,0.0159855,0.016065000000000003,0.01524975,0.01565625,69842,166631000.0,0.4986,0.0
1479,litecoin,LTC,Litecoin,28-04-2013,6,3.2249999999999996,3.3000000000000003,3.135,3.2624999999999997,0,73773400.0,0.7727,0.22
1480,litecoin,LTC,Litecoin,29-04-2013,6,3.2775,3.4275,3.1725000000000003,3.285,0,74952700.0,0.4412,0.34
1481,litecoin,LTC,Litecoin,30-04-2013,6,3.3000000000000003,3.4275,3.1275,3.2249999999999996,0,75726800.0,0.325,0.4
1482,litecoin,LTC,Litecoin,01-05-2013,6,3.2175000000000002,3.2700000000000005,2.64,2.8499999999999996,0,73901200.0,0.3333,0.84
1483,litecoin,LTC,Litecoin,02-05-2013,6,2.835,3.0300000000000002,2.2575,2.5275,0,65242700.0,0.3495,1.03
1484,litecoin,LTC,Litecoin,03-05-2013,6,2.5425,2.5875000000000004,1.7999999999999998,2.2800000000000002,0,58607400.0,0.6095,1.05
1485,litecoin,LTC,Litecoin,04-05-2013,6,2.2725,2.73,2.175,2.61,0,52476400.0,0.7838,0.74
1486,litecoin,LTC,Litecoin,05-05-2013,6,2.6175,2.7675,2.5125,2.6925,0,60525000.0,0.7059,0.34
1487,litecoin,LTC,Litecoin,06-05-2013,6,2.6925,2.835,2.34,2.5275,0,62356000.0,0.3788,0.66
1488,litecoin,LTC,Litecoin,07-05-2013,6,2.5275,2.5575,2.205,2.4975,0,58588300.0,0.8298,0.47
1489,litecoin,LTC,Litecoin,08-05-2013,6,2.46,2.6175,2.46,2.5575,0,57196300.0,0.619,0.21
1490,litecoin,LTC,Litecoin,09-05-2013,6,2.55,2.58,2.4675000000000002,2.565,0,59337100.0,0.8667,0.15
1491,litecoin,LTC,Litecoin,10-05-2013,6,2.5575,2.7225,2.5275,2.58,0,59588000.0,0.2692,0.26
1492,litecoin,LTC,Litecoin,11-05-2013,6,2.5949999999999998,2.61,2.4749999999999996,2.5125,0,60658000.0,0.2778,0.18
1493,litecoin,LTC,Litecoin,12-05-2013,6,2.52,2.565,2.415,2.4525,0,59052900.0,0.25,0.2
1494,litecoin,LTC,Litecoin,13-05-2013,6,2.445,2.5275,2.4000000000000004,2.46,0,57363200.0,0.4706,0.17
1495,litecoin,LTC,Litecoin,14-05-2013,6,2.46,2.4975,2.085,2.1149999999999998,0,57812000.0,0.0727,0.55
1496,litecoin,LTC,Litecoin,15-05-2013,6,2.1149999999999998,2.2800000000000002,1.98,2.205,0,49842500.0,0.75,0.4
1497,litecoin,LTC,Litecoin,16-05-2013,6,2.1975000000000002,2.2275,2.0175,2.19,0,51790900.0,0.8214,0.28
